дата,ряд,показатель,значение,единица,источник_файл,флаг
2021-04-01,НБС ENE010100 электроэнергия помесячно,Import,20873.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-05-01,НБС ENE010100 электроэнергия помесячно,Import,25972.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-06-01,НБС ENE010100 электроэнергия помесячно,Import,26846.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-07-01,НБС ENE010100 электроэнергия помесячно,Import,39430.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-08-01,НБС ENE010100 электроэнергия помесячно,Import,39604.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-09-01,НБС ENE010100 электроэнергия помесячно,Import,4629.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-10-01,НБС ENE010100 электроэнергия помесячно,Import,2960.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-11-01,НБС ENE010100 электроэнергия помесячно,Import,755.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-12-01,НБС ENE010100 электроэнергия помесячно,Import,447.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-01-01,НБС ENE010100 электроэнергия помесячно,Import,5.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-02-01,НБС ENE010100 электроэнергия помесячно,Import,7.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-03-01,НБС ENE010100 электроэнергия помесячно,Import,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-04-01,НБС ENE010100 электроэнергия помесячно,Import,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-05-01,НБС ENE010100 электроэнергия помесячно,Import,56008.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-06-01,НБС ENE010100 электроэнергия помесячно,Import,102576.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-07-01,НБС ENE010100 электроэнергия помесячно,Import,114380.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-08-01,НБС ENE010100 электроэнергия помесячно,Import,116097.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-09-01,НБС ENE010100 электроэнергия помесячно,Import,114907.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-10-01,НБС ENE010100 электроэнергия помесячно,Import,107917.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-11-01,НБС ENE010100 электроэнергия помесячно,Import,311396.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-12-01,НБС ENE010100 электроэнергия помесячно,Import,125130.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-01-01,НБС ENE010100 электроэнергия помесячно,Import,35457.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-02-01,НБС ENE010100 электроэнергия помесячно,Import,44766.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-03-01,НБС ENE010100 электроэнергия помесячно,Import,22500.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-04-01,НБС ENE010100 электроэнергия помесячно,Import,72156.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-05-01,НБС ENE010100 электроэнергия помесячно,Import,35815.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-06-01,НБС ENE010100 электроэнергия помесячно,Import,27943.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-07-01,НБС ENE010100 электроэнергия помесячно,Import,25241.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-08-01,НБС ENE010100 электроэнергия помесячно,Import,53537.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-09-01,НБС ENE010100 электроэнергия помесячно,Import,66411.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-10-01,НБС ENE010100 электроэнергия помесячно,Import,29868.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-11-01,НБС ENE010100 электроэнергия помесячно,Import,47934.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-12-01,НБС ENE010100 электроэнергия помесячно,Import,83025.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-01-01,НБС ENE010100 электроэнергия помесячно,Import,100808.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-02-01,НБС ENE010100 электроэнергия помесячно,Import,53219.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-03-01,НБС ENE010100 электроэнергия помесячно,Import,33914.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-04-01,НБС ENE010100 электроэнергия помесячно,Import,17434.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-05-01,НБС ENE010100 электроэнергия помесячно,Import,28879.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-06-01,НБС ENE010100 электроэнергия помесячно,Import,68531.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-07-01,НБС ENE010100 электроэнергия помесячно,Import,93077.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-08-01,НБС ENE010100 электроэнергия помесячно,Import,48041.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-09-01,НБС ENE010100 электроэнергия помесячно,Import,34379.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-10-01,НБС ENE010100 электроэнергия помесячно,Import,32104.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-11-01,НБС ENE010100 электроэнергия помесячно,Import,109056.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-12-01,НБС ENE010100 электроэнергия помесячно,Import,150820.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-01-01,НБС ENE010100 электроэнергия помесячно,Import,274930.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-02-01,НБС ENE010100 электроэнергия помесячно,Import,253521.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-03-01,НБС ENE010100 электроэнергия помесячно,Import,262273.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-04-01,НБС ENE010100 электроэнергия помесячно,Import,245034.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-05-01,НБС ENE010100 электроэнергия помесячно,Import,247745.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-06-01,НБС ENE010100 электроэнергия помесячно,Import,228919.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-07-01,НБС ENE010100 электроэнергия помесячно,Import,284665.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-08-01,НБС ENE010100 электроэнергия помесячно,Import,279881.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-09-01,НБС ENE010100 электроэнергия помесячно,Import,284785.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-10-01,НБС ENE010100 электроэнергия помесячно,Import,316321.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-11-01,НБС ENE010100 электроэнергия помесячно,Import,300158.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-12-01,НБС ENE010100 электроэнергия помесячно,Import,318538.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-01-01,НБС ENE010100 электроэнергия помесячно,Import,316227.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-02-01,НБС ENE010100 электроэнергия помесячно,Import,290863.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-03-01,НБС ENE010100 электроэнергия помесячно,Import,228288.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-04-01,НБС ENE010100 электроэнергия помесячно,Import,226582.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-05-01,НБС ENE010100 электроэнергия помесячно,Import,209105.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-06-01,НБС ENE010100 электроэнергия помесячно,Import,231472.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,256533.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,242888.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,256506.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,267982.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,284465.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,273615.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,328655.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,289563.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,287584.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,304695.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,251953.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,259666.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,228495.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,222510.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,242079.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,272434.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,272052.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,272078.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,316383.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,331603.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,313044.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,297707.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,272364.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,277389.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,254979.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,227155.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,250225.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,169476.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,228336.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,239888.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,252254.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,252253.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,217915.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,231255.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,222689.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,213332.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,216700.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,228925.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,239812.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,240820.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,228622.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,248947.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,231963.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,254980.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,300452.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,337280.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,145815.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,167689.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,182782.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,250198.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,238748.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,269228.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,271964.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,291842.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,276806.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,268977.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,222048.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2019-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,238664.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,229792.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,207881.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,210980.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,253977.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,265818.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,269362.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,332210.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,340034.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,322085.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,294659.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,258838.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2020-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,265642.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,260284.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,235922.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,247176.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,241679.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,202249.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,253575.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,269019.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,278141.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,276439.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,279794.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,228952.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2021-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,231958.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,237766.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,242152.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,250473.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,287104.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,229856.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,233623.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,240388.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,243025.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,221127.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,219584.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,190767.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,241608.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,221034.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,227584.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,261708.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,277890.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,299777.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,315837.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,318783.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,305968.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,311212.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,263678.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,233391.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,202173.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,208775.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,243953.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,269327.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,256100.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,289464.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,305026.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,307243.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,300696.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,293581.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,209421.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,179358.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-07-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-08-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-09-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-10-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-11-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-12-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-01-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-02-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-03-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-04-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-05-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-06-01,НБС ENE010100 электроэнергия помесячно,Procurat din alte surse,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-01-01,НБС ENE010100 электроэнергия помесячно,Variatia stocurilor,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-02-01,НБС ENE010100 электроэнергия помесячно,Variatia stocurilor,0.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
